,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Income_per_Year,Log_MonthlyIncome,Log_DailyRate,Norm_Age,Norm_MonthlyRate,Poly_0,Poly_1,Poly_2,Poly_3,Poly_4
840,35,No,Travel_Rarely,982,Research & Development,1,4,Medical,1,1172,4,Male,58,2,1,Laboratory Technician,3,Married,2258,16340,6,Y,No,12,3,2,80,1,10,2,3,8,0,1,7,3010.6666666666665,7.7226775164680035,6.890609120147166,0.4047619047619047,0.5720136518771332,3.0,12.0,9.0,36.0,144.0
841,24,No,Travel_Rarely,477,Research & Development,24,3,Medical,1,1173,4,Male,49,3,1,Laboratory Technician,2,Single,3597,6409,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2,8632.8,8.188133414510478,6.169610732491456,0.14285714285714285,0.1732583818510339,4.0,22.0,16.0,88.0,484.0
842,28,Yes,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,1,1175,3,Female,79,3,1,Laboratory Technician,4,Married,2515,22955,1,Y,Yes,11,3,4,80,0,1,4,2,1,1,0,0,15090.0,7.830425617820331,7.303843225277705,0.23809523809523808,0.8376229672756474,3.0,11.0,9.0,33.0,121.0
843,26,No,Travel_Rarely,1384,Research & Development,3,4,Medical,1,1177,1,Male,82,4,1,Laboratory Technician,4,Married,4420,13421,1,Y,No,22,4,2,80,1,8,2,3,8,7,0,7,5893.333333333333,8.394121193826242,7.233455418621439,0.19047619047619052,0.4548082714314394,4.0,22.0,16.0,88.0,484.0
844,30,No,Travel_Rarely,852,Sales,10,3,Marketing,1,1179,3,Male,72,2,2,Sales Executive,3,Married,6578,2706,1,Y,No,18,3,1,80,1,10,3,3,10,3,1,4,7176.0,8.791638037085997,6.748759547491679,0.28571428571428564,0.024573378839590446,3.0,18.0,9.0,54.0,324.0
845,40,No,Travel_Frequently,902,Research & Development,26,2,Medical,1,1180,3,Female,92,2,2,Research Scientist,4,Married,4422,21203,3,Y,Yes,13,3,4,80,1,16,3,1,1,1,0,0,26532.0,8.394573477868327,6.805722553416985,0.5238095238095237,0.7672756474603493,3.0,13.0,9.0,39.0,169.0
846,35,No,Travel_Rarely,819,Research & Development,2,3,Life Sciences,1,1182,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,19588,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4,15411.0,9.237469039364436,6.709304340258298,0.4047619047619047,0.7024292310780967,3.0,18.0,9.0,54.0,324.0
847,34,No,Travel_Frequently,669,Research & Development,1,3,Medical,1,1184,4,Male,97,2,2,Healthcare Representative,1,Single,5343,25755,0,Y,No,20,4,3,80,0,14,3,3,13,9,4,9,4579.714285714285,8.583729715216482,6.507277712385012,0.380952380952381,0.9500501907247539,4.0,20.0,16.0,80.0,400.0
848,35,No,Travel_Frequently,636,Research & Development,4,4,Other,1,1185,4,Male,47,2,1,Laboratory Technician,4,Married,2376,26537,1,Y,No,13,3,2,80,1,2,2,4,2,2,2,2,9504.0,7.773594467360194,6.456769655572163,0.4047619047619047,0.9814495081308975,3.0,13.0,9.0,39.0,169.0
849,43,Yes,Travel_Rarely,1372,Sales,9,3,Marketing,1,1188,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,Y,No,13,3,2,80,0,7,2,2,4,3,1,3,12830.4,8.584290934948731,7.224753405767971,0.5952380952380951,0.29692832764505117,3.0,13.0,9.0,39.0,169.0
850,32,No,Non-Travel,862,Sales,2,1,Life Sciences,1,1190,3,Female,76,3,1,Sales Representative,1,Divorced,2827,14947,1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0,16962.0,7.947325027016463,6.760414691083428,0.3333333333333333,0.5160811082112026,3.0,12.0,9.0,36.0,144.0
851,56,No,Travel_Rarely,718,Research & Development,4,4,Technical Degree,1,1191,4,Female,92,3,5,Manager,1,Divorced,19943,18575,4,Y,No,13,3,4,80,1,28,2,3,5,2,4,2,39886.0,9.900683625203394,6.577861357721047,0.9047619047619047,0.6617546677374021,3.0,13.0,9.0,39.0,169.0
852,29,No,Travel_Rarely,1401,Research & Development,6,1,Medical,1,1192,2,Female,54,3,1,Laboratory Technician,4,Married,3131,26342,1,Y,No,13,3,1,80,1,10,5,3,10,8,0,8,3415.6363636363635,8.049427057110695,7.2456550675945355,0.2619047619047619,0.9736197550692632,3.0,13.0,9.0,39.0,169.0
853,19,No,Travel_Rarely,645,Research & Development,9,2,Life Sciences,1,1193,3,Male,54,3,1,Research Scientist,1,Single,2552,7172,1,Y,No,25,4,3,80,0,1,4,3,1,1,0,0,15312.0,7.845024417241484,6.470799503782602,0.02380952380952378,0.20389480024091547,4.0,25.0,16.0,100.0,625.0
854,45,No,Travel_Rarely,1457,Research & Development,7,3,Medical,1,1195,1,Female,83,3,1,Research Scientist,3,Married,4477,20100,4,Y,Yes,19,3,3,80,1,7,2,2,3,2,0,2,13431.0,8.4069317971587,7.284820912568604,0.6428571428571428,0.722987351937362,3.0,19.0,9.0,57.0,361.0
855,37,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,1196,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,5179.2,8.775703886567738,6.885509670034818,0.4523809523809524,0.31588034531218634,3.0,13.0,9.0,39.0,169.0
856,20,No,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,1198,1,Male,87,2,1,Laboratory Technician,3,Single,3033,12828,1,Y,No,12,3,1,80,0,2,2,2,2,2,1,2,12132.0,8.017637159908478,6.692083742506628,0.047619047619047616,0.4309977916081108,3.0,12.0,9.0,36.0,144.0
857,44,Yes,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,1,1200,3,Male,96,3,1,Research Scientist,3,Single,2936,10826,1,Y,Yes,11,3,3,80,0,6,4,3,6,4,0,2,5033.142857142857,7.98514393119862,7.001245622069476,0.6190476190476188,0.3506123268419996,3.0,11.0,9.0,33.0,121.0
858,53,No,Travel_Rarely,1223,Research & Development,7,2,Medical,1,1201,4,Female,50,3,5,Manager,3,Divorced,18606,18640,3,Y,No,18,3,2,80,1,26,6,3,7,7,4,7,27909.0,9.831293132987641,7.1098794630722715,0.8333333333333333,0.6643645854246135,3.0,18.0,9.0,54.0,324.0
859,29,No,Travel_Rarely,942,Research & Development,15,1,Life Sciences,1,1202,2,Female,69,1,1,Research Scientist,4,Married,2168,26933,0,Y,Yes,18,3,1,80,1,6,2,2,5,4,1,3,4336.0,7.682021510826875,6.849066282633458,0.2619047619047619,0.9973499297329854,3.0,18.0,9.0,54.0,324.0
860,22,Yes,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,1203,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,0,Y,Yes,11,3,2,80,1,1,5,3,0,0,0,0,34236.0,7.956476798036782,7.136483208590247,0.09523809523809518,0.08548484240112428,3.0,11.0,9.0,33.0,121.0
861,46,No,Travel_Rarely,1402,Sales,2,3,Marketing,1,1204,3,Female,69,3,4,Manager,1,Married,17048,24097,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9,7576.888888888889,9.74384682996523,7.246368080102461,0.6666666666666665,0.8834772134109616,4.0,23.0,16.0,92.0,529.0
862,44,No,Non-Travel,111,Research & Development,17,3,Life Sciences,1,1206,4,Male,74,1,1,Research Scientist,3,Single,2290,4279,2,Y,No,13,3,4,80,0,6,3,3,0,0,0,0,27480.0,7.736743682453495,4.718498871295094,0.6190476190476188,0.0877333868701064,3.0,13.0,9.0,39.0,169.0
863,33,No,Travel_Rarely,147,Human Resources,2,3,Human Resources,1,1207,2,Male,99,3,1,Human Resources,3,Married,3600,8429,1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4,7200.0,8.188966863648876,4.997212273764115,0.35714285714285715,0.25436659305360365,3.0,13.0,9.0,39.0,169.0
864,41,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1,1210,1,Male,95,2,1,Research Scientist,1,Divorced,2107,20293,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0,12642.0,7.653494909661253,6.810142450115136,0.5476190476190477,0.7307367998393897,3.0,17.0,9.0,51.0,289.0
865,30,No,Travel_Rarely,1329,Sales,29,4,Life Sciences,1,1211,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,Y,No,19,3,3,80,3,8,3,3,4,3,0,3,9876.0,8.32263709695394,7.1929342212158,0.28571428571428564,0.44561333065649467,3.0,19.0,9.0,57.0,361.0
866,40,No,Travel_Frequently,1184,Sales,2,4,Medical,1,1212,2,Male,62,3,2,Sales Executive,2,Married,4327,25440,5,Y,No,12,3,4,80,3,5,2,3,0,0,0,0,51924.0,8.372860820526318,7.077498053569231,0.5238095238095237,0.9374021280867296,3.0,12.0,9.0,36.0,144.0
867,50,No,Travel_Frequently,1421,Research & Development,2,3,Medical,1,1215,4,Female,30,3,4,Manager,1,Married,17856,9490,2,Y,No,22,4,3,80,1,32,3,3,2,2,2,2,71424.0,9.790150867197125,7.259819610363186,0.7619047619047619,0.29696848022485445,4.0,22.0,16.0,88.0,484.0
868,28,No,Travel_Rarely,1179,Research & Development,19,4,Medical,1,1216,4,Male,78,2,1,Laboratory Technician,1,Married,3196,12449,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3,5478.857142857143,8.069968149059841,7.07326971745971,0.23809523809523808,0.4157799638626781,3.0,12.0,9.0,36.0,144.0
869,46,No,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,1,1217,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3,45794.4,9.856500761311791,7.280008252884188,0.6666666666666665,0.3515358361774744,3.0,11.0,9.0,33.0,121.0
870,35,No,Travel_Rarely,1361,Sales,17,4,Life Sciences,1,1218,3,Male,94,3,2,Sales Executive,1,Married,8966,21026,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7,13449.0,9.101306450952048,7.216709486709457,0.4047619047619047,0.7601686408351737,3.0,15.0,9.0,45.0,225.0
871,24,Yes,Travel_Rarely,984,Research & Development,17,2,Life Sciences,1,1219,4,Female,97,3,1,Laboratory Technician,2,Married,2210,3372,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,0,13260.0,7.701200180857446,6.892641641172089,0.14285714285714285,0.051314996988556516,3.0,13.0,9.0,39.0,169.0
872,33,No,Travel_Frequently,1146,Sales,25,3,Medical,1,1220,2,Female,82,3,2,Sales Executive,3,Married,4539,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1,4951.636363636364,8.420682291035394,7.044905117129371,0.35714285714285715,0.11286890182694237,3.0,12.0,9.0,36.0,144.0
873,36,No,Travel_Rarely,917,Research & Development,6,4,Life Sciences,1,1221,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741,6865,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7,4111.5,7.91644286012226,6.822197390620491,0.42857142857142855,0.19156795824131698,3.0,14.0,9.0,42.0,196.0
874,30,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,1,1224,3,Male,49,3,2,Laboratory Technician,3,Divorced,3491,11309,1,Y,No,13,3,1,80,3,10,4,2,10,7,8,9,3808.3636363636365,8.158229916959494,6.74993119378857,0.28571428571428564,0.3700060228869705,3.0,13.0,9.0,39.0,169.0
875,44,No,Travel_Rarely,200,Research & Development,29,4,Other,1,1225,4,Male,32,3,2,Research Scientist,4,Single,4541,7744,1,Y,No,25,4,2,80,0,20,3,3,20,11,13,17,2594.8571428571427,8.421122722665503,5.303304908059076,0.6190476190476188,0.22686207588837584,4.0,25.0,16.0,100.0,625.0
876,20,No,Travel_Rarely,654,Sales,21,3,Marketing,1,1226,3,Male,43,4,1,Sales Representative,4,Single,2678,5050,1,Y,No,17,3,4,80,0,2,2,3,2,1,2,2,10712.0,7.893198869544609,6.484635235635252,0.047619047619047616,0.11869102589841396,3.0,17.0,9.0,51.0,289.0
877,46,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,1,1228,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4,12649.714285714286,8.906528917594517,5.017279836814924,0.6666666666666665,0.6159004216020879,3.0,11.0,9.0,33.0,121.0
878,42,No,Non-Travel,179,Human Resources,2,5,Medical,1,1231,4,Male,79,4,2,Human Resources,1,Married,6272,12858,7,Y,No,16,3,1,80,1,10,3,4,4,3,0,3,15052.8,8.744009988096744,5.19295685089021,0.5714285714285714,0.43220236900220843,3.0,16.0,9.0,48.0,256.0
879,60,No,Travel_Rarely,696,Sales,7,4,Marketing,1,1233,2,Male,52,4,2,Sales Executive,4,Divorced,5220,10893,0,Y,Yes,18,3,2,80,1,12,3,3,11,7,1,9,5220.0,8.560444233410552,6.546785410760524,0.9999999999999998,0.35330254968881747,3.0,18.0,9.0,54.0,324.0
880,32,No,Travel_Frequently,116,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married,2743,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2,10972.0,7.917171988845776,4.762173934797756,0.3333333333333333,0.2102790604296326,4.0,20.0,16.0,80.0,400.0
881,32,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,1235,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7,6664.0,8.51699317141357,7.183111701743281,0.3333333333333333,0.009797229471993574,3.0,14.0,9.0,42.0,196.0
882,36,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1,1237,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Y,Yes,21,4,3,80,1,17,2,3,7,7,7,7,15378.0,9.235325624670091,5.8971538676367405,0.42857142857142855,0.08596667335876329,4.0,21.0,16.0,84.0,441.0
883,33,No,Travel_Rarely,117,Research & Development,9,3,Medical,1,1238,1,Male,60,3,1,Research Scientist,4,Married,2781,6311,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10,2224.8,7.930925372483388,4.770684624465665,0.35714285714285715,0.1693234290303152,3.0,13.0,9.0,39.0,169.0
884,40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,1,1239,2,Female,84,2,2,Sales Executive,2,Divorced,6852,11591,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3,13704.0,8.832441791585824,4.68213122712422,0.5238095238095237,0.3813290503914877,3.0,12.0,9.0,36.0,144.0
885,25,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,1,1240,3,Male,57,3,2,Sales Executive,4,Single,4950,20623,0,Y,No,14,3,2,80,0,5,4,3,4,3,1,1,11880.0,8.507344855361422,7.213031659834869,0.16666666666666669,0.7439871511744629,3.0,14.0,9.0,42.0,196.0
886,30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,1,1241,4,Male,63,3,1,Research Scientist,2,Married,3579,9369,0,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7,3579.0,8.183118079394745,7.290292882446597,0.28571428571428564,0.2921100180686609,4.0,21.0,16.0,84.0,441.0
887,42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1,1242,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Y,Yes,17,3,3,80,0,20,6,3,1,0,0,0,79146.0,9.487365864239434,6.129050210060545,0.5714285714285714,0.8507127082915077,3.0,17.0,9.0,51.0,289.0
888,35,No,Non-Travel,1212,Sales,8,2,Marketing,1,1243,3,Female,78,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12,8894.57142857143,9.247443459927686,7.10085190894405,0.4047619047619047,0.4682192330857258,3.0,11.0,9.0,33.0,121.0
889,27,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,1244,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8,2682.0,7.71244383427499,7.00669522683704,0.21428571428571425,0.49319413772334875,3.0,14.0,9.0,42.0,196.0
890,54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1,1245,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,Y,No,17,3,1,80,1,33,2,1,5,4,1,4,21004.0,9.259416209622776,6.874198495453294,0.857142857142857,0.30375426621160406,3.0,17.0,9.0,51.0,289.0
891,44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1246,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7,2193.818181818182,7.60688453121963,7.0192966537150445,0.6190476190476188,0.7182493475205782,3.0,13.0,9.0,39.0,169.0
892,19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,1248,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0,11154.0,7.528331766707247,6.22455842927536,0.02380952380952378,0.16277855852238507,4.0,25.0,16.0,100.0,625.0
893,29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,1249,1,Female,97,3,1,Research Scientist,4,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,11280.0,8.232440158470336,6.918695219020472,0.2619047619047619,0.14069463963059625,3.0,15.0,9.0,45.0,225.0
894,54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,1250,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9,19395.272727272728,9.785829509067895,6.530877627725885,0.857142857142857,0.8584621561935354,3.0,14.0,9.0,42.0,196.0
895,31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,1,1251,3,Male,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1,11713.714285714286,8.829665432675236,7.195187320178709,0.3095238095238095,0.6020879341497691,3.0,12.0,9.0,36.0,144.0
896,31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,1,1252,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8,7431.272727272727,8.826587830773668,6.968850378341948,0.3095238095238095,0.6064645653483236,3.0,19.0,9.0,57.0,361.0
897,59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,1,1254,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,Y,No,17,3,4,80,0,13,2,3,6,1,0,5,8864.57142857143,8.551014739891748,5.7899601708972535,0.976190476190476,0.578036538847621,3.0,17.0,9.0,51.0,289.0
898,43,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1,1255,3,Male,96,1,5,Research Director,4,Married,19740,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7,26320.0,9.890452970265668,6.825460036255307,0.5952380952380951,0.6637622967275647,3.0,14.0,9.0,42.0,196.0
899,49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,1256,1,Male,85,2,5,Manager,3,Married,18711,12124,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0,112266.0,9.836920308264014,7.002155954403621,0.7380952380952379,0.40273037542662116,3.0,13.0,9.0,39.0,169.0
900,36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1,1257,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7,3692.0,8.214194414852564,6.152732694704104,0.42857142857142855,0.2875727765508934,3.0,12.0,9.0,36.0,144.0
901,48,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0,15354.0,7.847762537473608,6.877296071497429,0.7142857142857142,0.5832563742220438,3.0,11.0,9.0,33.0,121.0
902,27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3,5034.0,7.831220214604293,7.0630481633881725,0.21428571428571425,0.04472997390082312,3.0,11.0,9.0,33.0,121.0
903,29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0,11353.714285714286,8.798454696065095,7.1929342212158,0.2619047619047619,0.08472194338486247,3.0,11.0,9.0,33.0,121.0
904,48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1,1263,4,Male,76,2,5,Research Director,4,Single,18265,8733,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0,109590.0,9.812796687251625,6.573680166960646,0.7142857142857142,0.26657297731379237,3.0,12.0,9.0,36.0,144.0
905,29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1,1264,4,Female,87,2,4,Research Director,4,Divorced,16124,3423,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7,24186.0,9.688126141663973,6.543911845564792,0.2619047619047619,0.053362778558522395,3.0,14.0,9.0,42.0,196.0
906,34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1,1265,3,Female,89,4,1,Research Scientist,3,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,15510.0,7.857867559331803,7.186144304522325,0.380952380952381,0.7849427825737804,3.0,17.0,9.0,51.0,289.0
907,44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1,1267,2,Male,88,3,5,Manager,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10,9502.434782608696,9.809945808127765,7.003065458786462,0.6190476190476188,0.2672957237502509,3.0,11.0,9.0,33.0,121.0
908,33,No,Travel_Rarely,536,Sales,10,5,Marketing,1,1268,4,Male,82,4,3,Sales Executive,3,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,10056.0,9.033722518098907,6.285998094508865,0.35714285714285715,0.7875527002609918,3.0,14.0,9.0,42.0,196.0
909,19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1,1269,2,Female,57,4,1,Research Scientist,4,Single,2994,21221,1,Y,Yes,12,3,4,80,0,1,2,3,1,0,0,1,17964.0,8.00469951054955,5.583496308781699,0.02380952380952378,0.7679983938968079,3.0,12.0,9.0,36.0,144.0
910,23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1,1270,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1,7338.0,7.1098794630722715,5.924255797414532,0.11904761904761901,0.5945392491467577,4.0,22.0,16.0,88.0,484.0
911,25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1,1273,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0,6708.0,7.020190708311925,6.396929655216146,0.16666666666666669,0.23874723951013851,3.0,14.0,9.0,42.0,196.0
912,26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,1275,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,3833.3333333333335,7.964155718840937,6.369900982828227,0.19047619047619052,0.3163621762698253,4.0,20.0,16.0,80.0,400.0
913,45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,1277,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,9035.52,9.842941052668094,7.27931883541462,0.6428571428571428,0.016020879341497693,3.0,16.0,9.0,48.0,256.0
914,55,No,Non-Travel,177,Research & Development,8,1,Medical,1,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0,4791.882352941177,9.516206114861593,5.181783550292085,0.8809523809523809,0.9435053202168239,3.0,15.0,9.0,45.0,225.0
915,21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,1279,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2,10500.0,7.873217054862741,5.529429087511423,0.07142857142857145,0.9321019875527002,4.0,20.0,16.0,80.0,400.0
916,46,No,Travel_Rarely,168,Sales,4,2,Marketing,1,1280,4,Female,33,2,5,Manager,2,Married,18789,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8,18789.0,9.84108009240751,5.1298987149230735,0.6666666666666665,0.3152780566151375,3.0,14.0,9.0,42.0,196.0
917,34,No,Travel_Rarely,131,Sales,2,3,Marketing,1,1281,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,13614.0,8.420462002456466,4.882801922586371,0.380952380952381,0.15840192732383054,3.0,12.0,9.0,36.0,144.0
918,51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10,7938.8,9.895858525371636,5.472270673671475,0.7857142857142856,0.6866894197952218,4.0,24.0,16.0,96.0,576.0
919,59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1,1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4,12614.4,9.26036786557583,7.265429723253953,0.976190476190476,0.7190523991166432,3.0,12.0,9.0,36.0,144.0
920,34,No,Travel_Frequently,135,Research & Development,19,3,Medical,1,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10,4444.0,8.399535147948004,4.912654885736052,0.380952380952381,0.8207187311784782,3.0,13.0,9.0,39.0,169.0
921,28,No,Travel_Frequently,791,Research & Development,1,4,Medical,1,1286,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2,5169.6,7.675546002537848,6.674561391814426,0.23809523809523808,0.19064444890584217,3.0,11.0,9.0,33.0,121.0
922,44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,1288,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,8856.923076923076,9.862196698118247,7.090076835776092,0.6190476190476188,0.6176671351134311,3.0,14.0,9.0,42.0,196.0
923,34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,1289,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8,4898.181818181818,8.409830673087738,6.47543271670409,0.380952380952381,0.7925717727363983,3.0,11.0,9.0,33.0,121.0
